codigo_ocorrencia,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_fase_operacao_icao,aeronave_tipo_operacao,aeronave_nivel_dano,total_fatalidades,aeronave_dia_extracao
201305098901313,PTWDI,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210N,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBCG,SSKG,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201612201548168,PTWQR,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1905,AT… 2250 KG,1,1974,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201305198144136,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201303293552058,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201609261510379,PRFLM,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBFL,SBBI,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201504046311970,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBFL,SBFL,ARREMETIDA NO SOLO,APPROACH,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201401247488346,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,APROXIMA«√O FINAL,APPROACH,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201703011912475,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBFL,SBFL,POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201504023604853,PRFLM,ESCOLA DE AVIA«√O,AVI√O,PIPER AIRCRAFT,PA-34-200,PA34,PIST√O,BIMOTOR,1905,AT… 2250 KG,6,1972,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBFL,SBFL,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201304307217662,PRLBC,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-28R-201T,P28R,PIST√O,MONOMOTOR,1315,AT… 2250 KG,4,1978,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201304275964490,PTMCS,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-200T,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1976,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201304251754457,PRTON,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR20,SR20,PIST√O,MONOMOTOR,1361,AT… 2250 KG,4,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201304271044883,PTVJQ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,1989,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201305154589494,PRBGQ,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,ENTRE 2250 E 5700 KG,14,2005,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,DECOLAGEM,TAKEOFF,T¡XI A…REO,NENHUM,0,5/31/2019
201304143887071,PRBGQ,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,ENTRE 2250 E 5700 KG,14,2005,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,APROXIMA«√O FINAL,APPROACH,T¡XI A…REO,NENHUM,0,5/31/2019
201305085046292,PRGUQ,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,193,2012,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,OPERA«√O DE SOLO,STANDING,VOO REGULAR,LEVE,0,5/31/2019
201305099383923,PRAVK,OPERADOR DE AERONAVE,AVI√O,AIRBUS INDUSTRIE,A318-122,A318,JATO,BIMOTOR,68000,ACIMA DE 5700 KG,129,2007,FRAN«A,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,NENHUM,0,5/31/2019
201305039201683,PRPBH,FABRICANTE AERON√ÅUTICO,AVI√O,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,0,***,0,0,BRASIL,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201305066364284,PRCHC,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,ENTRE 2250 E 5700 KG,14,2006,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,OUTRA FASE,UNKNOWN,T¡XI A…REO,INDETERMINADO,0,5/31/2019
201701311502281,PRCHC,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,ENTRE 2250 E 5700 KG,14,2006,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,SBME,POUSO,LANDING,T¡XI A…REO,LEVE,0,5/31/2019
201901240038272,PTGNJ,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201,IPAN,PIST√O,MONOMOTOR,1550,AT… 2250 KG,1,1976,BRASIL,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201412174628259,PTGGA,OPERADOR PARTICULAR,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,1975,BRASIL,BRASIL,TPP,PARTICULAR,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,DESTRU√çDA,0,5/31/2019
201701161917545,PTHKX,OPERADOR DE AERONAVE,HELICOPTERO,BELL HELICOPTER,206B,B06,TURBOEIXO,MONOMOTOR,1450,AT… 2250 KG,5,1980,FRAN«A,BRASIL,TPX,T¡XI A…REO,SBMT,****,CRUZEIRO,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201609141131241,PRKRT,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,525A,C25A,JATO,BIMOTOR,5670,ENTRE 2250 E 5700 KG,10,2012,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBBH,SBBQ,INDETERMINADA,UNKNOWN,VOO PRIVADO,LEVE,0,5/31/2019
201705091821461,PRAYY,OPERADOR DE AERONAVE,AVI√O,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,ACIMA DE 5700 KG,125,2011,BRASIL,BRASIL,TPR,REGULAR,SBKP,SBBR,SUBIDA,EN ROUTE,VOO REGULAR,LEVE,0,5/31/2019
201111279665205,PRAYY,OPERADOR DE AERONAVE,AVI√O,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,ACIMA DE 5700 KG,125,2011,BRASIL,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,NENHUM,0,5/31/2019
201405133970301,PTWHT,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210N,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWWB,SWSI,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201311143164316,PPCML,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,525A,C25A,JATO,BIMOTOR,5613,ENTRE 2250 E 5700 KG,10,2002,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,LEVE,0,5/31/2019
201604042012017,PTGUG,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PIST√O,MONOMOTOR,1800,AT… 2250 KG,1,1979,BRASIL,BRASIL,SAE,ESPECIALIZADA,SDIG,SDIG,MANOBRA,MANEUVERING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201402121022040,PTWPZ,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2449,ENTRE 2250 E 5700 KG,6,1994,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201404304446070,PTWPZ,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2449,ENTRE 2250 E 5700 KG,6,1994,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SNDH,SNTY,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201312033183775,PTNZD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,1980,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201308069311705,PTNZD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,1980,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,MANOBRA,MANEUVERING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201602121336441,PTNZD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,1980,BRASIL,BRASIL,PRI,INSTRU«√O,SBLO,SBLO,T¡XI,TAXI,VOO PRIVADO,LEVE,0,5/31/2019
201606281730126,PTNZD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,1980,BRASIL,BRASIL,PRI,INSTRU«√O,SBLO,SBLO,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201509029051303,PTNZD,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,1980,BRASIL,BRASIL,PRI,INSTRU«√O,SBLO,SBLO,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201808211246348,PRRMA,OPERADOR PARTICULAR,AVI√O,RAYTHEON AIRCRAFT,C90A,BE9L,TURBOHELICE,BIMOTOR,4581,ENTRE 2250 E 5700 KG,8,2003,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMG,SBMG,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201902061223212,PRLLC,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-200T,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWFN,SWOB,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201307037304155,PRLLC,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-200T,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1978,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,RETA FINAL,APPROACH,VOO PRIVADO,NENHUM,0,5/31/2019
201803221804464,PTLKP,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,V35B,BE35,PIST√O,MONOMOTOR,1542,AT… 2250 KG,0,1980,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SIVO,SSGO,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201407101908656,PTEBZ,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,PA32,PIST√O,MONOMOTOR,1542,AT… 2250 KG,6,1976,BRASIL,BRASIL,TPX,T¡XI A…REO,****,****,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,NENHUM,0,5/31/2019
201305124209828,PRMNS,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,208,C208,TURBOHELICE,MONOMOTOR,3969,ENTRE 2250 E 5700 KG,11,2008,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,CORRIDA APOS POUSO,LANDING,T¡XI A…REO,NENHUM,0,5/31/2019
201305109504839,PRMJT,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-810C,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1976,BRASIL,BRASIL,TPP,PARTICULAR,****,****,T¡XI,TAXI,VOO PRIVADO,LEVE,0,5/31/2019
201506118584229,PTBHC,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,172A,C172,PIST√O,MONOMOTOR,998,AT… 2250 KG,4,1961,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWNV,SWNV,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201601271828054,PTWFX,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-401B,AT3P,PIST√O,MONOMOTOR,2722,ENTRE 2250 E 5700 KG,1,1995,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,SSOK,SICN,DECOLAGEM,TAKEOFF,OPERA«√O AGRÕCOLA,SUBSTANCIAL,6,5/31/2019
201506178088622,PPTZV,ESCOLA DE AVIA«√O,AVI√O,AMERICAN CHAMPION,8KCAB,BL8,PIST√O,MONOMOTOR,816,AT… 2250 KG,2,1997,ESTADOS UNIDOS,BRASIL,PIN,INSTRU«√O,SBBU,SDPW,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201305157614904,PTTDK,OPERADOR PARTICULAR,AVI√O,RAYTHEON AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2449,ENTRE 2250 E 5700 KG,6,1998,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201304154740415,PRRCB,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,680,C680,JATO,BIMOTOR,13744,ACIMA DE 5700 KG,11,2006,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201511036484572,PRRCB,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,680,C680,JATO,BIMOTOR,13744,ACIMA DE 5700 KG,11,2006,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBBE,SBSL,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,LEVE,0,5/31/2019
201501292823312,PTBMR,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,182D,C182,PIST√O,MONOMOTOR,1159,AT… 2250 KG,4,1962,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,NAVEGA«√O A BAIXA ALTURA,MANEUVERING,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201311048804348,PUTBH,OPERADOR PARTICULAR,ULTRALEVE,***,ADVENTURE,ULAC,PIST√O,MONOMOTOR,420,AT… 2250 KG,2,2005,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,MANEUVERING,VOO EXPERIMENTAL,SUBSTANCIAL,2,5/31/2019
201501087746369,PTFTC,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,525A,C25A,JATO,BIMOTOR,5613,ENTRE 2250 E 5700 KG,9,2001,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBME,SBBH,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,LEVE,0,5/31/2019
201508138561130,PRGGD,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,197,2008,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,SBBR,SBCY,DESCIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201305205144063,PRGGD,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,197,2008,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,LEVE,0,5/31/2019
201807171123334,PRGGD,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,197,2008,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,SBSP,SBCF,POUSO,LANDING,VOO REGULAR,SUBSTANCIAL,0,5/31/2019
201712111725438,PTCKJ,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-31,PA31,PIST√O,BIMOTOR,2948,ENTRE 2250 E 5700 KG,8,1969,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,SBFZ,SBMS,SUBIDA,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201706032148539,PTKEI,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-28-235,P28B,PIST√O,MONOMOTOR,1315,AT… 2250 KG,4,1974,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWNK,SWUI,SUBIDA,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201305308066449,PTBCR,AEROCLUBE,AVI√O,PIPER AIRCRAFT,PA-22-135,PA22,PIST√O,MONOMOTOR,885,AT… 2250 KG,4,1954,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,DESTRU√çDA,0,5/31/2019
201305301685959,PRDJC,OPERADOR PARTICULAR,HELICOPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,2427,ENTRE 2250 E 5700 KG,7,2003,FRAN«A,BRASIL,TPP,PARTICULAR,****,SION,OUTRA FASE,UNKNOWN,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201305037981528,PRDTX,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1497,AT… 2250 KG,1,1976,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,SWLC,SWLC,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,NENHUM,0,5/31/2019
201305015794322,PULJR,OPERADOR PARTICULAR,ULTRALEVE,***,SEAMAX M22,ULAC,PIST√O,MONOMOTOR,600,AT… 2250 KG,2,2009,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,TAKEOFF,VOO EXPERIMENTAL,SUBSTANCIAL,0,5/31/2019
201305298563143,PPXLR,OPERADOR PARTICULAR,ANF√çBIO,JOHN SEELY,COMPAIR 8 ANFHIBIAN,ZZZZ,PIST√O,MONOMOTOR,3084,ENTRE 2250 E 5700 KG,8,2006,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,TAKEOFF,VOO EXPERIMENTAL,SUBSTANCIAL,2,5/31/2019
201305238583131,PTEFI,OPERADOR DE AERONAVE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,P32R,PIST√O,MONOMOTOR,1633,AT… 2250 KG,7,1976,BRASIL,BRASIL,TPX,T¡XI A…REO,SIAJ,SBPS,POUSO,LANDING,T¡XI A…REO,SUBSTANCIAL,0,5/31/2019
201305316342670,PPGXU,AEROCLUBE,AVI√O,NEIVA INDUSTRIA AERONAUTICA,56-C,PAUL,PIST√O,MONOMOTOR,660,AT… 2250 KG,2,1960,BRASIL,BRASIL,PRI,INSTRU«√O,****,****,MANOBRA,MANEUVERING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201305179719134,PRLON,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2449,ENTRE 2250 E 5700 KG,6,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201306019152789,PUMSN,OPERADOR PARTICULAR,ULTRALEVE,SEBASTI√O DE PAULA DO NASCIMENTO,AA-2120,ULAC,PIST√O,MONOMOTOR,580,AT… 2250 KG,2,2012,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,LANDING,VOO EXPERIMENTAL,LEVE,0,5/31/2019
201305299042456,PRZSZ,OPERADOR PARTICULAR,AVI√O,CARLOS ALBERTO VALENTE,EXPLORER,ZZZZ,PIST√O,MONOMOTOR,1200,AT… 2250 KG,4,2012,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,LANDING,VOO EXPERIMENTAL,SUBSTANCIAL,0,5/31/2019
201305278022002,PRGGV,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,193,2009,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,DECOLAGEM,TAKEOFF,VOO REGULAR,LEVE,0,5/31/2019
201306141338332,PRHRZ,OPERADOR PARTICULAR,HELICOPTERO,BELL HELICOPTER,212,B212,TURBOEIXO,BIMOTOR,5080,ENTRE 2250 E 5700 KG,15,1971,FRAN«A,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,2,5/31/2019
201306072780079,PUCBR,OPERADOR PARTICULAR,ULTRALEVE,***,JABIRU J250,ULAC,PIST√O,MONOMOTOR,700,AT… 2250 KG,2,2008,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,CRUZEIRO,EN ROUTE,VOO EXPERIMENTAL,SUBSTANCIAL,0,5/31/2019
201305052965469,PUTHG,OPERADOR PARTICULAR,ULTRALEVE,TARSO GOROZEVSKI,CORSARIO MK5,ULAC,PIST√O,MONOMOTOR,550,AT… 2250 KG,2,2011,N√O IDENTIFICADO,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,LANDING,VOO EXPERIMENTAL,LEVE,0,5/31/2019
201305161460481,PRIOB,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,727-264,B722,JATO,TRIMOTOR,88360,ACIMA DE 5700 KG,5,1982,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,CRUZEIRO,EN ROUTE,VOO REGULAR,LEVE,0,5/31/2019
201305164346785,PRIOB,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,727-264,B722,JATO,TRIMOTOR,88360,ACIMA DE 5700 KG,5,1982,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,OPERA«√O DE SOLO,STANDING,VOO REGULAR,LEVE,0,5/31/2019
201305247834977,PRGJC,OPERADOR DE AERONAVE,AVI√O,LEARJET,31A,LJ31,JATO,BIMOTOR,7031,ACIMA DE 5700 KG,10,2000,CANAD√Å,BRASIL,TPX,T¡XI A…REO,****,****,APROXIMA«√O FINAL,APPROACH,T¡XI A…REO,NENHUM,0,5/31/2019
201305233261097,PRNEC,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,D55,BE55,PIST√O,BIMOTOR,2404,ENTRE 2250 E 5700 KG,6,1968,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201305317935164,PRLDC,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,ENTRE 2250 E 5700 KG,14,2009,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,****,****,POUSO,LANDING,T¡XI A…REO,NENHUM,0,5/31/2019
201306082466305,PTTMG,OPERADOR DE AERONAVE,AVI√O,AIRBUS INDUSTRIE,A319-132,A319,JATO,BIMOTOR,75500,ACIMA DE 5700 KG,154,2011,FRAN«A,BRASIL,TPR,REGULAR,****,****,DESCIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201306141101651,PRGUF,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,193,2010,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,****,****,POUSO,LANDING,VOO REGULAR,NENHUM,0,5/31/2019
201705081320524,PRGUF,OPERADOR DE AERONAVE,AVI√O,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,70533,ACIMA DE 5700 KG,193,2010,ESTADOS UNIDOS,BRASIL,TPR,REGULAR,SBRF,SBGR,SUBIDA,EN ROUTE,VOO REGULAR,NENHUM,0,5/31/2019
201306179280582,PPALS,OPERADOR DE AERONAVE,HELICOPTERO,EUROCOPTER FRANCE,EC 155 B1,EC55,TURBOEIXO,BIMOTOR,4920,ENTRE 2250 E 5700 KG,10,2009,FRAN«A,BRASIL,TPX,T¡XI A…REO,****,****,CRUZEIRO,EN ROUTE,T¡XI A…REO,LEVE,0,5/31/2019
